ID;T_ID;T_Gen;T_sex;Month;Season;Year;Location;Beat;Prey_code_DV;P_Sp_code;P_species;Age_group;P_Sex_Code;P_Sex;Remarks;reserve_cl;reserve_nm;2km_OF_Village;250_OF_water
160;T2;1;2;9;R;2010;TARA;1352;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;1;buffer_zone;1;0
161;T2;1;2;9;R;2010;AMJHIRYA;1;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
162;T2;1;2;10;R;2010;KANDWAHA;1349;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
163;T2;1;2;10;R;2010;KHARIYA;536;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
164;T2;1;2;10;R;2010;RAMPURA;1356;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;1;0
165;T2;1;2;11;W;2010;KANDWAHA;1351;W;6;CHEETAL;ADULT;1;MALE;NO REMARKS;2;core_area;1;1
166;T2;1;2;12;W;2010;KANDWAHA;1348;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
167;T2;1;2;12;W;2010;BADAUR;547;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
168;T2;1;2;9;R;2011;RAMPURA;1355;W;5;SAMBAR;ADULT;1;MALE;2 DAYS OLD KILL;2;core_area;0;0
169;T2;1;2;10;R;2011;RAMPURA;1355;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
170;T2;1;2;10;R;2011;JARGHOWA;548;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
171;T2;1;2;10;R;2011;KANDWAHA;1348;W;5;SAMBAR;YOUNG;3;UNKNOWN;T-2 CUBS COMMITTED THE KILL;2;core_area;0;1
172;T2;1;2;10;R;2011;BBC;138;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
173;T2;1;2;10;R;2011;KANDWAHA;1350;W;5;SAMBAR;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;0
174;T2;1;2;11;W;2011;BADAUR;545;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
175;T2;1;2;11;W;2011;KANDWAHA;1350;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;1
176;T2;1;2;11;W;2011;GANGAU WILD FOREST;259;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;1;0
177;T2;1;2;12;W;2011;BBC;1338;D;2;BUFFALO;ADULT;2;FEMALE;KILL HAPPENED ON 26.11.2011;2;core_area;0;0
178;T2;1;2;12;W;2011;KANDWAHA;1350;W;6;CHEETAL;YOUNG;3;UNKNOWN;1 YEAR OLD SPOTTED DEER BABY;2;core_area;0;0
179;T2;1;2;12;W;2011;BADAUR;545;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
180;T2;1;2;12;W;2011;TARA;1352;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;1;0
181;T2;1;2;12;W;2011;UTTAR BANDI;404;W;5;SAMBAR;ADULT;2;FEMALE;FOREST AREA BESIDES OF PANNA- AMANGANJ ROAD;1;buffer_zone;0;1
182;T2;1;2;12;W;2011;ITWATEK;1367;W;5;SAMBAR;ADULT;2;FEMALE;1 DAY OLD KILL;2;core_area;0;0
183;T2;1;2;12;W;2011;UTTAR BANDI;406;W;5;SAMBAR;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;1
184;T2;1;2;1;W;2012;RAMPURA SANCTURY;1368;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;1;0
185;T2;1;2;1;W;2012;RAMPURA SANCTURY;1368;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
186;T2;1;2;1;W;2012;RAMPURA SANCTURY;1368;W;5;SAMBAR;YOUNG;3;UNKNOWN;50 METRES AWAY FROM SAMBAR KILL;1;buffer_zone;0;0
187;T2;1;2;1;W;2012;UTTAR BANDI;404;D;1;COW;ADULT;2;FEMALE;FOREST AREA WHICH 150 MTS AWAY FROM PANNA-AMANGANJ ROAD;1;HDL;1;1
188;T2;1;2;1;W;2012;AKOLA;400;D;1;COW;ADULT;1;MALE;FOREST AREA WHICH 100 MTS AWAY FROM PANNA-AMANGANJ ROAD;1;buffer_zone;0;0
189;T2;1;2;1;W;2012;JARGHOWA;548;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
190;T2;1;2;2;W;2012;BADAUR;545;W;5;SAMBAR;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;0
191;T2;1;2;2;W;2012;TARA;1352;W;5;SAMBAR;ADULT;1;MALE;KILL WITNESSED THROUGH ELEPHANTS;1;buffer_zone;1;0
192;T2;1;2;2;W;2012;KANDWAHA;1351;W;7;WILDPIG;ADULT;2;FEMALE;"KILL HAPPENED ON 17.02.2012 AT NIGHT 9.30 PM BUT; NONE OF THE T-2 CUBS HAD EATEN.";2;core_area;1;1
193;T2;1;2;2;W;2012;KANDWAHA;1350;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;1;0
194;T2;1;2;2;W;2012;MAHUAMOD;1340;W;9;CARNIVORES;ADULT;1;MALE;Leopard DID NOT TOUCH LEOPARD MEAT;2;core_area;0;0
195;T2;1;2;2;W;2012;MAHUAMOD;1340;D;1;COW;ADULT;1;MALE;KILL HAPPENED 345 MTRS AWAY FROM LEOPARD KILL;2;core_area;0;0
196;T2;1;2;3;S;2012;AKOLA;400;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
197;T2;1;2;3;S;2012;BADAUR;547;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
198;T2;1;2;3;S;2012;RAJABARIYA;394;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
199;T2;1;2;3;S;2012;BBC;1338;D;1;COW;YOUNG;2;UNKNOWN;MALE;2;core_area;1;0
200;T2;1;2;3;S;2012;BBC;1338;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
201;T2;1;2;3;S;2012;TARA;1353;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
202;T2;1;2;4;S;2012;ITWATEK;1362;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
203;T2;1;2;4;S;2012;BADAUR;545;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
204;T2;1;2;5;S;2012;BADAUR;542;D;1;COW;YOUNG;2;UNKNOWN;MALE;2;core_area;0;0
205;T2;1;2;5;S;2012;BADAUR;542;D;1;COW;YOUNG;2;UNKNOWN;MALE;2;core_area;0;0
206;T2;1;2;6;S;2012;SOUTH HINAUTA;542;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
207;T2;1;2;6;S;2012;BADAUR;542;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
208;T2;1;2;6;S;2012;ITWATEK;1366;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
209;T2;1;2;6;S;2012;JARGHOWA;1361;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
210;T2;1;2;7;R;2012;BADAUR;542;W;5;SAMBAR;YOUNG;3;UNKNOWN;NO REMARKS;1;HDL;1;1
211;T2;1;2;7;R;2012;BADAUR;545;W;5;SAMBAR;ADULT;1;MALE;KILL HAPPENED ON 06.08.2012;2;core_area;0;0
212;T2;1;2;8;R;2012;BADAUR;542;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
213;T2;1;2;8;R;2012;BADAUR;542;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
214;T2;1;2;8;R;2012;RAMPURA;1356;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
215;T2;1;2;8;R;2012;RAMPURA;1356;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
216;T2;1;2;8;R;2012;BADAUR;547;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
217;T2;1;2;9;R;2012;BADAUR;545;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
218;T2;1;2;9;R;2012;SOUTH HINAUTA;540;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;1;HDL;1;1
219;T2;1;2;9;R;2012;MAHUAMOD;1339;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
220;T2;1;2;9;R;2012;MAHUAMOD;1350;D;1;COW;YOUNG;3;UNKNOWN;FEMALE;1;HDL;1;1
221;T2;1;2;10;R;2012;TARA;1352;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;HDL;1;1
222;T2;1;2;10;R;2012;JARGHOWA;381;D;2;BUFFALO;ADULT;2;FEMALE;COMMON AREA OF T-2 and T-3 LOCATION;1;HDL;1;1
223;T2;1;2;10;R;2012;JARGHOWA;382;W;5;SAMBAR;ADULT;2;FEMALE;AROUND 6 DAYS OLD KILL;1;HDL;1;1
224;T2;1;2;10;R;2012;JARGHOWA;381;W;5;SAMBAR;ADULT;2;FEMALE;1 DAY OLD KILL;1;HDL;1;1
225;T2;1;2;10;R;2012;RAMPURA;1363;W;4;NILGAI;UNKNOWN;2;FEMALE;NO REMARKS;1;HDL;1;1
226;T2;1;2;10;R;2012;RAMPURA;1356;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;1;0
227;T2;1;2;10;R;2012;BBC;1343;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
228;T2;1;2;11;W;2012;RAJABARIYA;383;W;4;NILGAI;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
229;T2;1;2;11;W;2012;RAJABARIYA;382;W;5;SAMBAR;YOUNG;3;UNKNOWN;TEAM HAS WITNESSED WHILE T-2 WAS EATING THE KILL;2;core_area;0;0
230;T2;1;2;12;W;2012;JARGHOWA;548;W;4;NILGAI;UNKNOWN;2;FEMALE;NO REMARKS;2;core_area;1;0
231;T2;1;2;12;W;2012;BADAUR;545;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
232;T2;1;2;1;W;2013;JARGHOWA;548;D;1;COW;ADULT;2;FEMALE;1 DAY OLD KILL;2;core_area;0;0
233;T2;1;2;1;W;2013;BBC;1338;W;5;SAMBAR;ADULT;1;MALE;2 DAYS OLD KILL;2;core_area;0;1
234;T2;1;2;2;W;2013;BBC;1338;W;5;SAMBAR;ADULT;1;MALE;13 DAYS OLD KILL;2;core_area;0;0
235;T2;1;2;3;S;2013;BADAUR;545;W;5;SAMBAR;ADULT;1;MALE;KILL HAPPENED ON 15.01.13 DURING NIGHT HOURS;2;core_area;0;0
236;T2;1;2;4;S;2013;BADAUR;545;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;1
237;T2;1;2;4;S;2013;RAJABARIYA;383;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
238;T2;1;2;4;S;2013;BBC;1338;W;4;NILGAI;UNKNOWN;3;UNKNOWN;4 DAYS OLD KILL;2;core_area;0;0
239;T2;1;2;4;S;2013;BBC;1338;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
240;T2;1;2;5;S;2013;RAMPURA;1356;W;5;SAMBAR;ADULT;2;FEMALE;1 DAY OLD KILL.T-2 and P-111 COLLECTIVELY DONE THE KILL;2;core_area;1;0
241;T2;1;2;5;S;2013;KANDWAHA;1351;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
242;T2;1;2;5;S;2013;SOUTH HINAUTA;537;W;7;WILDPIG;ADULT;1;MALE;WILD PIG MEAT WAS NOT EATEN;2;core_area;0;0
243;T2;1;2;5;S;2013;BADAUR;545;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
244;T2;1;2;5;S;2013;RAJABARIYA;393;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;2 DAYS OLD KILL;2;core_area;0;0
245;T2;1;2;6;S;2013;JARGHOWA;548;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
246;T2;1;2;6;S;2013;BADAUR;545;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;NO REMARKS;1;HDL;1;1
247;T2;1;2;6;S;2013;BADAUR;542;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
248;T3;1;1;11;W;2009;BILHATA;507;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;1;0
249;T3;1;1;11;W;2009;RAIPURA;457;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;2;core_area;0;0
250;T3;1;1;12;W;2009;TENDUKHEDA;426;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
251;T3;1;1;1;W;2010;JARGHOWA;548;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;1
252;T3;1;1;1;W;2010;RAMPURA;1356;D;1;COW;YOUNG;2;UNKNOWN;MALE;2;core_area;0;0
253;T3;1;1;2;W;2010;KHARIYA;536;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;1
254;T3;1;1;2;W;2010;RAMPURA;1356;D;1;COW;YOUNG;3;UNKNOWN;MALE;2;core_area;1;0
255;T3;1;1;3;S;2010;MAHUAMOD;345;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;1;0
256;T3;1;1;5;S;2010;KATARIA;546;D;1;COW;ADULT;1;MALE;1 DAY OLD KILL;1;buffer_zone;0;0
257;T3;1;1;6;S;2010;BHADAR;528;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;1
258;T3;1;1;9;R;2010;JOODI;227;W;5;SAMBAR;ADULT;1;MALE;4 DAY OLD KILL;2;core_area;0;0
259;T3;1;1;9;R;2010;BADAUR;545;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
260;T3;1;1;10;R;2010;MAHUAMOD;1345;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;1;1
261;T3;1;1;10;R;2010;KATARIA;546;D;1;COW;YOUNG;3;UNKNOWN;MALE;1;buffer_zone;0;0
262;T3;1;1;11;W;2010;BBC;1331;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
263;T3;1;1;11;W;2010;PIPARTOLA;524;W;5;SAMBAR;ADULT;1;MALE;2 DAY OLD KILL;2;core_area;0;0
264;T3;1;1;11;W;2010;WEST HANAUTI;530;W;6;CHEETAL;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
265;T3;1;1;12;W;2010;BBC;1331;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
266;T3;1;1;12;W;2010;UNKNOWN;504;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
267;T3;1;1;12;W;2010;RAMPURA;1348;D;1;COW;YOUNG;3;UNKNOWN;MALE;2;core_area;1;0
268;T3;1;1;12;W;2010;BBC;1331;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
269;T3;1;1;1;W;2011;TARA;1352;W;5;SAMBAR;ADULT;1;MALE;OUT OF PART LIMITS;1;buffer_zone;1;0
270;T3;1;1;1;W;2011;BHADAR;522;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;1
271;T3;1;1;1;W;2011;DRSMARAN;504;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
272;T3;1;1;1;W;2011;BADAUR;547;D;1;COW;YOUNG;3;UNKNOWN;KILLED ALONG WITH MOTHER;2;core_area;0;0
273;T3;1;1;1;W;2011;BADAUR;547;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
274;T3;1;1;1;W;2011;BADAUR;547;D;1;COW;ADULT;2;FEMALE;2 CALFS ALSO KILLED;2;core_area;0;0
275;T3;1;1;1;W;2011;BADAUR;547;D;1;COW;ADULT;2;FEMALE;1 NO OF CALF FOUND SEPARATELY;2;core_area;0;0
276;T3;1;1;1;W;2011;BADAUR;547;D;1;COW;YOUNG;3;UNKNOWN;KILLED ALONG WITH MOTHER;2;core_area;0;0
277;T3;1;1;2;W;2011;DRSMARAN;513;D;1;COW;ADULT;1;MALE;2 DAY OLD KILL;2;core_area;0;1
278;T3;1;1;3;S;2011;BBC;1338;D;1;COW;ADULT;2;FEMALE;2 COWS KILLS WERE FOUND;2;core_area;0;1
279;T3;1;1;3;S;2011;BBC;1338;D;1;COW;ADULT;2;FEMALE;2 COWS KILLS WERE FOUND;2;core_area;0;1
280;T3;1;1;5;S;2011;KATARIA;1332;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
281;T3;1;1;5;S;2011;RAMPURA;1356;D;1;COW;ADULT;1;MALE;BOTH THE KILLS WERE FOULD WITH IN THE RANGE OF 100 MTRS;2;core_area;1;0
282;T3;1;1;5;S;2011;RAMPURA;1356;D;1;COW;ADULT;2;FEMALE; ;2;core_area;1;0
283;T3;1;1;6;S;2011;KANDWAHA;1351;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;1;0
284;T3;1;1;7;R;2011;KHARIYA;535;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
285;T3;1;1;10;R;2011;BBC;1331;D;2;BUFFALO;YOUNG;1;MALE;2 YEAR OLD MALE CALF OF A BUFFALO;2;core_area;0;0
286;T3;1;1;11;W;2011;UMRAVAN;244;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
287;T3;1;1;12;W;2011;JARGHOWA;380;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;1;0
288;T3;1;1;1;W;2012;MAHUAMOD;1340;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;1;0
289;T3;1;1;1;W;2012;BBC;1331;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
290;T3;1;1;2;W;2012;BUXAR;252;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;1;0
291;T3;1;1;2;W;2012;BUXAR;252;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
292;T3;1;1;2;W;2012;BALEYA;249;D;2;BUFFALO;YOUNG;3;UNKNOWN;CALF (BUFFALO) 3 YEARS;2;core_area;0;0
293;T3;1;1;2;W;2012;PATANGHIRIA;238;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
294;T3;1;1;3;S;2012;BBC;1339;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;2;core_area;0;0
295;T3;1;1;3;S;2012;PATANGHIRIA;231;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
296;T3;1;1;3;S;2012;BADAUR SEHA;238;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
297;T3;1;1;4;S;2012;KHARIYA;526;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
298;T3;1;1;5;S;2012;MADLA;230;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
299;T3;1;1;5;S;2012;DRSMARAN;513;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
300;T3;1;1;6;S;2012;MAHADEVGHAT;667;W;9;CARNIVORES;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
301;T3;1;1;6;S;2012;BADAUR SEHA;238;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
302;T3;1;1;9;R;2012;MAHUAMOD;1340;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;1;0
303;T3;1;1;9;R;2012;DRSMARAN;513;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
304;T3;1;1;10;R;2012;JARGHOWA;381;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
305;T3;1;1;10;R;2012;DRSMARAN;513;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
306;T3;1;1;11;W;2012;BADGADI;517;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
307;T3;1;1;12;W;2012;PIPARTOLA;524;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
308;T3;1;1;12;W;2012;PIPARTOLA;524;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
309;T3;1;1;1;W;2013;KATARIA;546;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;1;1
310;T3;1;1;1;W;2013;BBC;1331;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
311;T3;1;1;2;W;2013;DRSMARAN;513;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
312;T3;1;1;2;W;2013;BBC;1331;D;1;COW;ADULT;1;MALE;2 DAYS OLD KILL;2;core_area;0;0
313;T3;1;1;3;S;2013;PIPARTOLA;524;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
314;T3;1;1;3;S;2013;BADAUR;545;D;1;COW;ADULT;2;FEMALE;3 DAYS OLD KILL;2;core_area;0;0
315;T3;1;1;4;S;2013;WEST HANAUTI;525;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
316;T3;1;1;4;S;2013;PIPARTOLA;524;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
317;T3;1;1;5;S;2013;DRSMARAN;513;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
318;T3;1;1;5;S;2013;DRSMARAN;513;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
319;T4;1;2;4;S;2011;PATANGHIRIA;232;D;3;GOAT;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
