ID;T_ID;T_Gen;T_sex;Month;Season;Year;Location;Beat;Prey_code_DV;P_Sp_code;P_species;Age_group;P_Sex_Code;P_Sex;Remarks;reserve_cl;reserve_nm;2km_OF_Village;250_OF_water
487;P111;2;1;11;W;2012;TARA;1354;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
488;P111;2;1;11;W;2012;TARA;1354;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
489;P111;2;1;11;W;2012;TARA;1352;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;1;0
490;P111;2;1;11;W;2012;TARA;1352;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;1;0
491;P111;2;1;12;W;2012;TARA;1358;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
492;P111;2;1;12;W;2012;RAMPURA lspqjh;1368;W;5;SAMBAR;ADULT;2;FEMALE;ALONG WITH P-213;2;core_area;0;0
493;P111;2;1;12;W;2012;RAMPURA lspqjh;1368;W;5;SAMBAR;YOUNG;3;UNKNOWN;ALONG WITH P-213;2;core_area;0;0
494;P111;2;1;12;W;2012;TARA;1352;D;2;BUFFALO;ADULT;2;FEMALE;ALONG WITH P-213;1;buffer_zone;1;0
495;P111;2;1;12;W;2012;TARA;1352;D;1;COW;YOUNG;3;UNKNOWN;MALE (ALONG WITH P-213);1;buffer_zone;1;0
496;P111;2;1;1;W;2013;RAMPURA lspqjh;1368;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;1;buffer_zone;0;0
497;P111;2;1;1;W;2013;RAMPURA;1363;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;1;1
498;P111;2;1;1;W;2013;ITWAHTEK;1362;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
499;P111;2;1;2;W;2013;JARGHOWA;381;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
500;P111;2;1;2;W;2013;AKOLA;399;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
501;P111;2;1;2;W;2013;JARGHOWA;548;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
502;P111;2;1;2;W;2013;ITWAHTEK;1368;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
503;P111;2;1;3;S;2013;JARGHOWA;548;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
504;P111;2;1;3;S;2013;RAJABARIYA;393;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
505;P111;2;1;4;S;2013;RAMPURA;1363;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;1;0
506;P111;2;1;4;S;2013;MAHUAMOD;1340;D;1;COW;ADULT;1;MALE;AT 7.22 P-111 HAD KILLED IT. WITNESSED;2;core_area;0;0
507;P111;2;1;4;S;2013;MAHUAMOD;1340;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
508;P111;2;1;5;S;2013;RAMPURA;1356;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
509;P111;2;1;5;S;2013;KANDWAHA;1350;D;1;COW;ADULT;2;FEMALE;1 DAY OLD KILL;2;core_area;1;0
510;P111;2;1;5;S;2013;TARA;1352;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
511;P111;2;1;5;S;2013;TARA;1352;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
512;P111;2;1;5;S;2013;TARA;1352;W;4;NILGAI;UNKNOWN;1;MALE;KILL HAPPENED ON 29.05.2013 NIGHT;1;HDL;1;1
513;P213;2;2;6;S;2012;RAMPURAFOREST;1368;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;1;HDL;1;1
514;P213;2;2;6;S;2012;RAMPURAFOREST;1368;W;5;SAMBAR;ADULT;1;MALE;PARK CURATOR AND HIS TEAM HAS EYE WITNESSED THE KILL BY P-213;1;HDL;1;1
515;P213;2;2;7;R;2012;TARA;1352;D;1;COW;ADULT;2;FEMALE;OUT OF PARK AREA;1;HDL;1;1
516;P213;2;2;7;R;2012;TARA;1352;W;5;SAMBAR;ADULT;3;UNKNOWN;OUT OF PARK AREA;1;HDL;1;1
517;P213;2;2;8;R;2012;TARA;1352;D;1;COW;ADULT;2;FEMALE;OUT OF PARK AREA.OUTER OF AMANGANJ;1;HDL;1;1
518;P213;2;2;8;R;2012;TARA;1354;D;1;COW;ADULT;2;FEMALE;OUT OF PARK AREA.OUTER OF AMANGANJ;1;buffer_zone;0;0
519;P213;2;2;9;R;2012;TARA;1353;D;1;COW;ADULT;2;FEMALE;OUT OF PARK AREA.OUTER OF AMANGANJ;1;buffer_zone;0;0
520;P213;2;2;9;R;2012;KANDWAHA;1352;W;5;SAMBAR;ADULT;3;UNKNOWN;PANNA PARK;2;core_area;1;1
521;P213;2;2;9;R;2012;JASWANTPURA;1342;D;1;COW;ADULT;1;MALE;OUT OF PARK AREA;1;buffer_zone;0;1
522;P213;2;2;9;R;2012;TARA;1360;D;1;COW;ADULT;1;MALE;OUT OF PARK AREA. 2 DAYS OLD KILL;1;buffer_zone;0;0
523;P213;2;2;9;R;2012;TARA;1365;W;5;SAMBAR;ADULT;1;MALE;1 DAY OLD KILL;1;buffer_zone;0;0
524;P213;2;2;10;R;2012;TARA;1365;D;1;COW;ADULT;1;MALE;OUT OF PARK AREA. KILL WAS NOT EATEN;1;buffer_zone;0;0
525;P213;2;2;10;R;2012;TARA;1365;D;1;COW;ADULT;2;FEMALE;OUT OF PARK AREA;1;buffer_zone;0;1
526;P213;2;2;10;R;2012;TARA;1352;D;1;COW;YOUNG;3;UNKNOWN;OUT OF PARK AREA;1;buffer_zone;1;1
527;P213;2;2;10;R;2012;TARA;1352;W;4;NILGAI;UNKNOWN;2;FEMALE;OUT OF PARK AREA;1;buffer_zone;1;1
528;P213;2;2;10;R;2012;TARA;1352;D;1;COW;YOUNG;3;UNKNOWN;OUT OF PARK AREA;1;buffer_zone;1;1
529;P213;2;2;10;R;2012;TARAPARI;1360;D;1;COW;ADULT;1;MALE;OUT OF PARK AREA. KILL WAS NOT EATEN;1;buffer_zone;0;0
530;P213;2;2;10;R;2012;TARA;1360;D;1;COW;YOUNG;3;UNKNOWN;OUT OF PARK AREA;1;buffer_zone;0;0
531;P213;2;2;11;W;2012;TARA;1365;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
532;P213;2;2;11;W;2012;ckanh;406;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
533;P213;2;2;11;W;2012;JASWANTPURA;1342;D;1;COW;ADULT;1;MALE;10 DAYS OLD KILL.P-213 NEAR T-1 KILL;1;buffer_zone;0;0
534;P213;2;2;11;W;2012;TARA;1365;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;1
535;P213;2;2;11;W;2012;TARA;1352;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
536;P213;2;2;11;W;2012;MAHUAMOD;1347;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;1
537;P213;2;2;11;W;2012;TARA;1365;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
538;P213;2;2;12;W;2012;TARA;1358;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;1;HDL;1;1
539;P213;2;2;12;W;2012;TARA;1354;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
540;P213;2;2;12;W;2012;RAMPURAFOREST;1368;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;1;HDL;1;1
541;P213;2;2;12;W;2012;RAMPURAFOREST;1368;W;4;NILGAI;UNKNOWN;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
542;P213;2;2;12;W;2012;ITWATEK;1367;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
543;P213;2;2;12;W;2012;TARA;1352;D;2;BUFFALO;ADULT;2;FEMALE;P-111 & P-213 TOGETHER PARTICIPATED IN KILL;1;buffer_zone;1;0
544;P213;2;2;12;W;2012;TARA;1352;D;1;COW;YOUNG;3;UNKNOWN;P-111 & P-213 TOGETHER PARTICIPATED IN KILL;1;buffer_zone;1;0
545;P213;2;2;12;W;2012;KUDAN;1325;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
546;P213;2;2;1;W;2013;TARA;1354;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
547;P213;2;2;1;W;2013;MAHUAMOD;1345;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;1;0
548;P213;2;2;1;W;2013;KANDWAHA;1351;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;1;0
549;P213;2;2;1;W;2013;MAHUAMOD;1345;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;1;0
550;P213;2;2;1;W;2013;TARA;1359;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
551;P213;2;2;1;W;2013;TARA;1359;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
552;P213;2;2;2;W;2013;TARA;1352;D;1;COW;YOUNG;2;Female;FEMALE;1;buffer_zone;1;0
553;P213;2;2;2;W;2013;KANDWAHA;1351;W;4;NILGAI;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;1;0
554;P213;2;2;3;S;2013;RAMPURAFOREST;1356;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;1;0
555;P213;2;2;3;S;2013;RAMPURAFOREST;1356;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;1;0
556;P213;2;2;4;S;2013;RAMPURAFOREST;1356;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;1;0
557;P213;2;2;4;S;2013;MAHUAMOD;1340;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
558;P213;2;2;4;S;2013;KANDWAHA;1351;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;1;0
559;P213;2;2;4;S;2013;TARA;1352;D;1;COW;ADULT;2;FEMALE;2 DEAD COWS FOUND IN THE AREA;2;core_area;0;1
560;P213;2;2;4;S;2013;TARA;1352;D;1;COW;ADULT;2;FEMALE; ;2;core_area;0;1
561;P213;2;2;5;S;2013;MAHUAMOD;1345;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
562;P213;2;2;5;S;2013;KANDWAHA;1351;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;1;1
563;P213;2;2;5;S;2013;KANDWAHA;1350;W;5;SAMBAR;ADULT;3;UNKNOWN;3 DAYS OLD KILL;2;core_area;1;0
564;P211;2;1;3;S;2012;MAHUAMOD;1345;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;1;0
565;P211;2;1;4;S;2012;TARA;1352;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
566;P211;2;1;4;S;2012;TARA;1352;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;1;HDL;1;1
567;P211;2;1;5;S;2012;TARA;1352;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;1;HDL;1;1
568;P211;2;1;5;S;2012;TARA;1352;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;1;0
569;P211;2;1;6;S;2012;TARA;1354;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
570;P211;2;1;6;S;2012;JASWANTPURA;1336;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
571;P211;2;1;7;R;2012;MAHUAMOD;1340;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;2;core_area;0;0
572;P211;2;1;7;R;2012;TARA;1352;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;1
573;P211;2;1;7;R;2012;TARA;1352;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;1
574;P211;2;1;7;R;2012;GAHDARAFOREST;1326;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
575;P211;2;1;8;R;2012;KONI;509;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;1;0
576;P211;2;1;8;R;2012;KATARIAFOREST;1312;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
577;P211;2;1;8;R;2012;AMANGANJPARI;1305;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;1;0
578;P211;2;1;8;R;2012;KISANGARHPARI;468;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;1;0
579;P211;2;1;8;R;2012;KISANGARH;448;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;1;0
580;P211;2;1;9;R;2012;unknown;413;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
581;P211;2;1;9;R;2012;KISANGARHPARI;1;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;1;0
582;P211;2;1;9;R;2012;KISANGARH;446;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;1;0
583;P211;2;1;9;R;2012;KISANGARH;446;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;1;0
584;P211;2;1;9;R;2012;MANAKPURAPARI SHAHGARH;348;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
585;P211;2;1;9;R;2012;KASERA;278;D;1;COW;YOUNG;1;MALE;MALE;1;HDL;1;1
586;P211;2;1;9;R;2012;SHAHGARH;498;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
587;P211;2;1;10;R;2012;MANAKPURAPARI SHAHGARH;442;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
588;P211;2;1;10;R;2012;DONGPURBANDA;267;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
589;P211;2;1;10;R;2012;PARI BANDARI;209;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
590;P211;2;1;10;R;2012;MALTON PARI SOLDA;1;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
591;P211;2;1;10;R;2012;MUDWARAPARI PIDRUA;1;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;1;HDL;1;1
592;P211;2;1;11;W;2012;BANDARI OUTER;192;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
593;P211;2;1;11;W;2012;TALPOD BANDARI OUTER;186;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
594;P211;2;1;11;W;2012;BAHROL;205;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
595;P211;2;1;11;W;2012;CHITAULI;377;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
596;P212;2;1;6;S;2012;TARA;1352;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;1;1
597;P212;2;1;6;S;2012;SOUTH HINAUTA;540;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;1
598;P212;2;1;6;S;2012;SOUTH HINAUTA;540;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
599;P212;2;1;6;S;2012;SOUTH HINAUTA;540;D;1;COW;ADULT;2;FEMALE;witnessed THE KILL;1;buffer_zone;0;1
600;P212;2;1;7;R;2012;JARGHOWA;381;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
601;P212;2;1;7;R;2012;TARA;1352;D;2;BUFFALO;ADULT;2;FEMALE;AROUND 10.45 AM SOUNDS HEARD OF CATCHING. AFTER SEACH FOUND THE KILL;1;HDL;1;1
602;P212;2;1;7;R;2012;RAMPUra;1368;W;5;SAMBAR;YOUNG;3;UNKNOWN;NO REMARKS;1;HDL;1;1
603;P212;2;1;7;R;2012;ITWATEK;1368;W;4;NILGAI;UNKNOWN;1;MALE;2 DAYS OLD KILL;1;HDL;1;1
604;P212;2;1;7;R;2012;UTTAR BADHI;404;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
605;P212;2;1;7;R;2012;AKOLA;400;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;HDL;1;1
606;P212;2;1;7;R;2012;JHALAI;418;D;1;COW;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
607;P212;2;1;7;R;2012;JHALAI;416;D;2;BUFFALO;ADULT;1;MALE;NO REMARKS;1;HDL;1;1
608;P212;2;1;7;R;2012;JHALAI;417;W;4;NILGAI;UNKNOWN;1;MALE;KILL DATE 29.07.2012;1;HDL;1;1
609;P212;2;1;8;R;2012;BADGADI;506;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;1
610;P212;2;1;8;R;2012;BADGADI;494;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
611;P212;2;1;8;R;2012;BADGADI;506;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;0
612;P212;2;1;8;R;2012;BADGADI ch;505;W;7;WILDPIG;ADULT;1;MALE;KILL OF P=212 ONLY. BUT, DID NOT EAT THE KILL;2;core_area;0;0
613;P212;2;1;8;R;2012;BADGADI ch;516;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
614;P212;2;1;8;R;2012;GAHDARAFOREST;1304;D;1;COW;ADULT;2;FEMALE;HEARD SOUNDS OF CATCHING THE KILL ON 24.08.2012 AT 12.05 PM;1;buffer_zone;1;0
615;P212;2;1;8;R;2012;BILHATA;507;W;4;NILGAI;UNKNOWN;1;MALE;KILL DATE 29.08.2012 NIGHT;2;core_area;1;0
616;P212;2;1;9;R;2012;KHAMRIA;496;D;1;COW;ADULT;1;MALE;P-212 +T-5 TOGETHER PARTICIPATED IN KILL;2;core_area;0;0
617;P212;2;1;9;R;2012;BADGADI;506;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
618;P212;2;1;10;R;2012;KHAMRIA;497;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
619;P212;2;1;10;R;2012;GANGAU ch;478;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
620;P212;2;1;10;R;2012;GAHDARAFOREST;1304;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;1;0
621;P212;2;1;10;R;2012;JHALAR;484;D;2;BUFFALO;YOUNG;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
622;P212;2;1;11;W;2012;JHALAR;483;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;1
623;P212;2;1;11;W;2012;BADGADI;506;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
624;P212;2;1;11;W;2012;MALEkju;504;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
625;P212;2;1;12;W;2012;MALEkju;490;D;1;COW;ADULT;1;MALE;WWITNESSED KILL AT ROUND 2.40 PM;2;core_area;0;0
626;P212;2;1;12;W;2012;GANGAU ch;477;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
627;P212;2;1;12;W;2012;BADGADI;506;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
628;P212;2;1;1;W;2013;UNKNOWN;495;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
629;P212;2;1;1;W;2013;BADGADI;506;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;0
630;P212;2;1;1;W;2013;BADGADI;495;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;0
631;P212;2;1;2;W;2013;MALEkju;504;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
632;P212;2;1;2;W;2013;JHALAR;483;W;6;CHEETAL;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
633;P212;2;1;3;S;2013;BADGADI;506;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
634;P212;2;1;3;S;2013;KHAMRIA;482;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
635;P212;2;1;3;S;2013;JHALAR;500;D;1;COW;YOUNG;3;UNKNOWN;DID NOT EAT THE KILL;2;core_area;0;0
636;P212;2;1;3;S;2013;JHALAR;499;D;2;BUFFALO;ADULT;2;FEMALE;DID NOT EAT THE KILL;2;core_area;0;0
637;P212;2;1;3;S;2013;GANGAU;476;D;1;COW;ADULT;1;MALE;WITNESSED WHILE PULLING THE KILL;2;core_area;0;0
638;P212;2;1;3;S;2013;BILHATA;521;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;1;0
639;P212;2;1;3;S;2013;KHAMRIA;482;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;1
640;P212;2;1;3;S;2013;BILHATA;507;D;1;COW;YOUNG;1;MALE;BAIT CALF;2;core_area;1;0
641;P212;2;1;4;S;2013;BILHATA;507;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;2;core_area;1;0
642;P212;2;1;4;S;2013;GANGAU;1312;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;1;0
643;P212;2;1;5;S;2013;dksuh;5010;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;1;0
644;P212;2;1;5;S;2013;JHALAR;483;D;1;COW;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;1
645;P212;2;1;5;S;2013;KHAMRIA;482;D;2;BUFFALO;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;1
